"","GSM5319592_200121140049_R01C02","GSM5319603_3999356129_R02C02","GSM5319604_3999547012_R02C01","GSM5319607_3999547012_R03C02","GSM5319609_3999547016_R02C01","GSM5319613_3999547017_R02C01","GSM5319615_3999547017_R04C01","GSM5319616_3999547017_R06C01","pValues_wilcox_first50k","corrected_pValues_BH","corrected_pValues_Bonf"
"cg22438603",0.125936830835118,0.11850350165868,0.04526938239159,0.0419482933423454,0.0656537496515194,0.0549384073911131,0.0660928945188597,0.0431732049574926,0.885714285714286,0.996460956409655,1
"cg22449302",0.0455713319810683,0.0393700787401575,0.023968981318294,0.0310804144055254,0.0533212010919017,0.0197608178971592,0.0321738164036453,0.030410392677886,0.885714285714286,0.996460956409655,1
"cg22455892",0.895152198421646,0.90604343720491,0.96947539461467,0.925793432397725,0.740621650589496,0.946512389477131,0.937337471688617,0.915143603133159,0.885714285714286,0.996460956409655,1
"cg22481535",0.0504820567755758,0.0692354003612282,0.0286465415646814,0.0258776692001448,0.0429342492639843,0.0330723898319993,0.035556283794855,0.0373624251786059,0.885714285714286,0.996460956409655,1
"cg22485171",0.074588723846031,0.0669710806697108,0.0359940715646835,0.03707301278938,0.0474009617586444,0.042748409967678,0.0536065573770492,0.0392139022836867,0.885714285714286,0.996460956409655,1
"cg22490780",0.708626102556436,0.574418604651163,0.703637233787988,0.662986678442629,0.675609756097561,0.725525067750677,0.603756358419199,0.72987821628056,0.885714285714286,0.996460956409655,1
"cg22510662",0.68228051391863,0.684102564102564,0.661286254728878,0.594288999616711,0.677701436602124,0.643076529306373,0.691187964048456,0.596558808423215,0.885714285714286,0.996460956409655,1
"cg22571926",0.151079136690647,0.163105784262637,0.0917802560925238,0.116939264506719,0.138755980861244,0.111000806601725,0.131422448432896,0.113966630785791,0.885714285714286,0.996460956409655,1
"cg22572362",0.520916600053291,0.516683350016683,0.553133514986376,0.624171472841525,0.509620826259196,0.444724302246426,0.459690151963687,0.478200867845765,0.885714285714286,0.996460956409655,1
"cg22592490",0.112511527820473,0.0509513742071882,0.0619720597790773,0.0596932677888898,0.0747502583534275,0.0559750065087217,0.0620689655172414,0.0500580142549312,0.885714285714286,0.996460956409655,1
"cg22621734",0.588874562534537,0.578259023354565,0.59141041560149,0.598597446095876,0.690755796446853,0.44055636400555,0.533735465909711,0.506555804285257,0.885714285714286,0.996460956409655,1
"cg22631918",0.937308198158702,0.916761687571266,0.900079302141158,0.899724734565474,0.84750566893424,0.957651449899512,0.943028294672445,0.91374269005848,0.885714285714286,0.996460956409655,1
"cg22636278",0.0482741370685343,0.0480459770114943,0.0308668685994519,0.0429578320573581,0.0441680187488733,0.0432397547595999,0.0421059567738535,0.0337947882736156,0.885714285714286,0.996460956409655,1
"cg22648135",0.180921863445896,0.241895261845387,0.190629370629371,0.2188007799805,0.180743243243243,0.146149018201381,0.213761000800058,0.175830965031509,0.885714285714286,0.996460956409655,1
"cg22658129",0.078439179773044,0.0863460863460863,0.120441458733205,0.074078732234939,0.0663546255506608,0.0744081172491545,0.103601883670612,0.0702650910252316,0.885714285714286,0.996460956409655,1
"cg22673380",0.954055582350691,0.970001621533971,0.977128053293856,0.96942084379661,0.942787177203918,0.962443920498235,0.967539482483667,0.96855101580219,0.885714285714286,0.996460956409655,1
"cg22698028",0.293323863636364,0.272243346007605,0.242777155655095,0.302336234539624,0.39525993883792,0.166921430755121,0.230892488271974,0.158956984442066,0.885714285714286,0.996460956409655,1
"cg22706610",0.111111111111111,0.124227202472952,0.122625318103805,0.0981502242152466,0.0622697974217311,0.0751150788115497,0.0961155378486056,0.0739197714557791,0.885714285714286,0.996460956409655,1
"cg22720560",0.0300662251655629,0.0269131757547391,0.0295471576918959,0.0332493562011912,0.0257685352622061,0.0457742419001499,0.031711365423255,0.0227043852421496,0.885714285714286,0.996460956409655,1
"cg22728371",0.0495246326707001,0.0534555173730431,0.0240645944377012,0.0224250072808465,0.0355065809611264,0.0355381955561247,0.0423480992093577,0.0294698808784509,0.885714285714286,0.996460956409655,1
"cg22729730",0.105208005868176,0.117402164862614,0.0753090435914118,0.0785130652859801,0.0941057789306817,0.0833686440677966,0.0895894760716716,0.0757638961309834,0.885714285714286,0.996460956409655,1
"cg22733478",0.0561863173216885,0.0344757655647942,0.026362484157161,0.0309079591018949,0.0373610782690943,0.0321922110552764,0.0291060291060291,0.0268973653165553,0.885714285714286,0.996460956409655,1
"cg22751627",0.855572998430141,0.822111388196176,0.866869147051379,0.84237317886607,0.73580121703854,0.849679549427073,0.842525147415886,0.840608034744843,0.885714285714286,0.996460956409655,1
"cg22755968",0.0521798057375198,0.0735672097439179,0.0498830865159782,0.0386927289727949,0.0426564226116789,0.0497261148843664,0.0512362228179923,0.0476211610154447,0.885714285714286,0.996460956409655,1
"cg22761308",0.048305353183402,0.04544,0.0338134640923486,0.0318700600324958,0.0727984344422701,0.0316821284789078,0.0321543408360129,0.0386656557998484,0.885714285714286,0.996460956409655,1
"cg22776443",0.933488312023763,0.903386004514673,0.925021923414206,0.921744877726371,0.875073659398939,0.929695858169036,0.903278465514896,0.915753210147197,0.885714285714286,0.996460956409655,1
"cg22783598",0.10753095779631,0.12960687960688,0.0761321763936764,0.0826521704626617,0.147011308562197,0.0956027011219227,0.0964845964845965,0.104489511186407,0.885714285714286,0.996460956409655,1
"cg22792367",0.728666035950804,0.596969696969697,0.730296343001261,0.661686390532544,0.609933373712901,0.642374408650597,0.684573733942032,0.545953360768176,0.885714285714286,0.996460956409655,1
"cg22834126",0.0635878394058946,0.0529292929292929,0.0404721753794266,0.0437731196054254,0.0469433762100517,0.0374984671743578,0.0501824233501888,0.0301251451425622,0.885714285714286,0.996460956409655,1
"cg22849482",0.0532291359480979,0.0455522971652004,0.0393687896408465,0.0477127172918573,0.0638420245398773,0.0337780442712237,0.0404275322875946,0.0366460257841843,0.885714285714286,0.996460956409655,1
"cg22902194",0.791952662721893,0.709547500592277,0.797805495639126,0.767718746489947,0.616342648845686,0.782986508117997,0.77626308308567,0.753310748383123,0.885714285714286,0.996460956409655,1
"cg22919686",0.542804891987656,0.416422287390029,0.562616190637147,0.474372196429272,0.472545990731639,0.551717902350814,0.547968825436237,0.4714,0.885714285714286,0.996460956409655,1
"cg22954449",0.0784235136940548,0.0756894191277137,0.0503214364885835,0.0493233366341302,0.0682210708117444,0.0379713046379713,0.0485515455575336,0.0398911187465296,0.885714285714286,0.996460956409655,1
"cg22967122",0.0550729994455738,0.065198983911939,0.0339182344428365,0.0502641824249166,0.0952021156025689,0.0385097749907783,0.0431261770244821,0.0362140017912855,0.885714285714286,0.996460956409655,1
"cg22985016",0.871787025703794,0.850171821305842,0.920158363576377,0.893490398183938,0.826587132509587,0.893637532133676,0.845576592082616,0.871136416453637,0.885714285714286,0.996460956409655,1
"cg23002268",0.0440391459074733,0.0449166867906303,0.0179243967080485,0.0169205658324265,0.0245939144360558,0.0366868914914632,0.0280881535897278,0.0310046394396467,0.885714285714286,0.996460956409655,1
"cg23020159",0.095208750577723,0.079466929911155,0.0587285932036223,0.0528338136407301,0.100187265917603,0.0604327099376604,0.0605662031817612,0.0673766269924132,0.885714285714286,0.996460956409655,1
"cg23026864",0.0786591437105875,0.100876338851022,0.0489429958048861,0.0682587349254016,0.0729249011857707,0.0460977015173827,0.0629088815617313,0.0502708685268247,0.885714285714286,0.996460956409655,1
"cg23036683",0.0840724316334072,0.0869908015768725,0.0389719152148527,0.0414654002713704,0.123748211731044,0.0462163897011625,0.0486663547028545,0.0548608940293842,0.885714285714286,0.996460956409655,1
"cg23094728",0.0629971364937957,0.0898803750404138,0.0829916206097344,0.0541259982253771,0.0505461455483244,0.0425457593963951,0.0589723971514331,0.0463962383644905,0.885714285714286,0.996460956409655,1
"cg23117530",0.85191860028535,0.803560559951309,0.920163348647269,0.929693173565723,0.922436052778915,0.926496772757623,0.910283133576516,0.904499955976835,0.885714285714286,0.996460956409655,1
"cg23121993",0.100509832483613,0.101895734597156,0.0477404009514101,0.0610068918626572,0.173253493013972,0.0585343166567006,0.0827249357326478,0.0525004607533476,0.885714285714286,0.996460956409655,1
"cg23130957",0.689992947261186,0.65565749235474,0.644023649067681,0.659776,0.730424914890934,0.658106601709261,0.593498528838314,0.677133343658046,0.885714285714286,0.996460956409655,1
"cg23156742",0.162489894907033,0.165843330980946,0.1019481747683,0.101932989690722,0.299672131147541,0.0886107020127639,0.12875,0.145756457564576,0.885714285714286,0.996460956409655,1
"cg23158892",0.871634872526297,0.81774684645498,0.842903575297941,0.824507208002354,0.894977877823488,0.823876073413032,0.809601169685647,0.840105869531372,0.885714285714286,0.996460956409655,1
"cg23162960",0.0442839951865223,0.042875157629256,0.0249020133542712,0.0287077189939289,0.0672386622307827,0.0274158240383613,0.0332108282538544,0.0209960800157515,0.885714285714286,0.996460956409655,1
"cg23176873",0.87110000640656,0.80291723202171,0.848673139158576,0.814549889573788,0.887536672824079,0.84746768963785,0.783214652907353,0.86563835718268,0.885714285714286,0.996460956409655,1
"cg23178517",0.0796388470887834,0.0534883720930233,0.0356177966675476,0.0379533314590947,0.0908530318602261,0.030642667844523,0.0347551051094621,0.0314465953046443,0.885714285714286,0.996460956409655,1
"cg23188704",0.183263413557077,0.218505647263249,0.150257731958763,0.164163681454946,0.216903073286052,0.108306117044752,0.194187380497132,0.139222883179344,0.885714285714286,0.996460956409655,1
"cg23189951",0.137097415506958,0.120729466931915,0.101127502110962,0.0991782469267771,0.132606680374275,0.102822125867816,0.107734714888247,0.129137356534617,0.885714285714286,0.996460956409655,1
"cg23203684",0.0582708751187586,0.0681734656376332,0.046655462184874,0.0521744199603591,0.0465764331210191,0.0551521818848551,0.0499847421422032,0.0490055818753225,0.885714285714286,0.996460956409655,1
"cg23215014",0.0535971223021583,0.0460945033751205,0.0283725438364614,0.0247832143667052,0.0429193448061373,0.0211074368535847,0.0318417965476789,0.0308927268304549,0.885714285714286,0.996460956409655,1
"cg23224752",0.975183342063908,0.978348729792148,0.978454876696414,0.9500948198423,0.956276319326225,0.966454699259086,0.979600952948183,0.966053460717553,0.885714285714286,0.996460956409655,1
"cg23226717",0.0597258485639687,0.0494318181818182,0.0310519062930638,0.0439932318104907,0.107706885660139,0.0272557739205279,0.0313035748301479,0.0428119678910241,0.885714285714286,0.996460956409655,1
"cg23247945",0.602028042063095,0.446582071223905,0.608789109147361,0.452894168710651,0.433714087919695,0.484292514063176,0.474117180511108,0.403730056058646,0.885714285714286,0.996460956409655,1
"cg23262897",0.261887112146564,0.276957313372446,0.185003825554705,0.249120304327152,0.302882815424935,0.201617562102831,0.269475747182754,0.19031339031339,0.885714285714286,0.996460956409655,1
"cg23279021",0.278763732947,0.26933607118412,0.294028302373433,0.268328553570115,0.247171145685997,0.279939554212316,0.338393187708256,0.205496154567623,0.885714285714286,0.996460956409655,1
"cg23289079",0.307210031347962,0.262126865671642,0.253985910270671,0.23152201905743,0.269938650306748,0.197872340425532,0.225900116144019,0.269809020723283,0.885714285714286,0.996460956409655,1
"cg23297812",0.838008298755187,0.874434690077148,0.881111682964488,0.874657008012293,0.709267879813796,0.89281537176274,0.892287064231899,0.883057711778603,0.885714285714286,0.996460956409655,1
"cg23300245",0.930013106159895,0.880800727934486,0.909547738693467,0.894866796621183,0.691520467836257,0.888216115510014,0.880569306930693,0.812260536398467,0.885714285714286,0.996460956409655,1
"cg23307708",0.0698044204166004,0.0442097026604069,0.0344803614876608,0.029243045072245,0.0662667030269975,0.0282795636867317,0.0433768212551186,0.0358736173073397,0.885714285714286,0.996460956409655,1
"cg23337620",0.245051954477981,0.27190847127556,0.17093023255814,0.191834640164399,0.289624608967675,0.19470113463563,0.249544707502332,0.231124320222588,0.885714285714286,0.996460956409655,1
"cg23403350",0.0526870389884089,0.0291698991466253,0.0377749796311384,0.0333317184244949,0.0787077511575133,0.0285,0.0326541140056745,0.0354128846579588,0.885714285714286,0.996460956409655,1
"cg23409774",0.0707941483803553,0.094017094017094,0.0483409129189827,0.0476908963619245,0.132768361581921,0.0377680311890838,0.0667877751656337,0.0695241309483631,0.885714285714286,0.996460956409655,1
"cg23417379",0.938113087168036,0.909065820339451,0.920945907351345,0.909978213507625,0.885937979735953,0.909824502003273,0.898795061238657,0.907337699169804,0.885714285714286,0.996460956409655,1
"cg23427998",0.0369036861104934,0.0384368994234465,0.0242222749940632,0.0220157800967167,0.0285825115861252,0.0265229295003422,0.0357729382363442,0.0244922341696535,0.885714285714286,0.996460956409655,1
"cg23459643",0.0565408505397898,0.0508048289738431,0.0378953366891443,0.0441355192133774,0.038751887267237,0.0498846597462514,0.037683296469239,0.0379441506633268,0.885714285714286,0.996460956409655,1
"cg23491790",0.932337844143724,0.943717675692121,0.9344109780207,0.933239880848081,0.863407258064516,0.953324881871615,0.954209266913204,0.944019881577047,0.885714285714286,0.996460956409655,1
"cg23501767",0.0514561838840277,0.0365724005953647,0.0310058187863674,0.0283361431720918,0.0284607938044531,0.0256978653530378,0.0307738497335435,0.0184062018674626,0.885714285714286,0.996460956409655,1
"cg23507211",0.918824556299098,0.891958559447459,0.912609871534821,0.911083633093525,0.85352862849534,0.919924412424708,0.907914092380112,0.909713945172825,0.885714285714286,0.996460956409655,1
"cg23531592",0.921960355860777,0.886188500296384,0.873536299765808,0.875344883298949,0.902781977623223,0.890130353817505,0.870431056213764,0.919460500963391,0.885714285714286,0.996460956409655,1
"cg23929295",0.0428291358769416,0.0301179443976411,0.0299780648306117,0.0181434320775879,0.0587884213667562,0.0214410600901813,0.0459490300494485,0.0290682122157824,0.885714285714286,0.996460956409655,1
"cg23930711",0.148196248196248,0.170951585976628,0.137182130584192,0.183741959541344,0.210258043963046,0.182374682374682,0.198421744848751,0.0894488389895381,0.885714285714286,0.996460956409655,1
"cg23932859",0.131235045094791,0.14713689799014,0.0926060166727075,0.0973980243389423,0.168871595330739,0.0670306339096148,0.0889032258064516,0.0927004797806717,0.885714285714286,0.996460956409655,1
"cg23938220",0.0348493147508962,0.0430876046559118,0.0234770681775224,0.0202198940788385,0.0220710068690379,0.023110681644321,0.0275339185953711,0.025808118504909,0.885714285714286,0.996460956409655,1
"cg23943013",0.0701452128968742,0.0687728347302815,0.0456132502115327,0.04344825682502,0.104338527344943,0.0302206587783818,0.0530185497470489,0.0401323955316508,0.885714285714286,0.996460956409655,1
"cg23946663",0.869907407407407,0.879440258342304,0.871116579513996,0.844840386043059,0.653696498054475,0.87998600419874,0.898622589531681,0.811372064276885,0.885714285714286,0.996460956409655,1
"cg23948452",0.866351969317008,0.903926701570681,0.879048490393413,0.90296886314265,0.702176933765632,0.925892191769479,0.916102105008468,0.91124581561567,0.885714285714286,0.996460956409655,1
"cg23951277",0.080984952120383,0.0721233253808038,0.0418035426731079,0.0429552448050945,0.0856818181818182,0.0418325543823207,0.0670061741842721,0.05529427573233,0.885714285714286,0.996460956409655,1
"cg23953133",0.177393133785981,0.182905982905983,0.129420275125696,0.129694425005832,0.128390376803133,0.153058758427537,0.124279589506985,0.130744305620405,0.885714285714286,0.996460956409655,1
"cg23960088",0.968713380290564,0.88785046728972,0.930714567706277,0.916032503547014,0.848898216159496,0.931471756116306,0.910209102091021,0.886946608398252,0.885714285714286,0.996460956409655,1
"cg23979971",0.0655955544817589,0.0710382513661202,0.0295137708262496,0.037143772014089,0.0564222568902756,0.0375508251614446,0.0388582815613644,0.0360151642796967,0.885714285714286,0.996460956409655,1
"cg23983269",0.0603422838595456,0.0459110473457676,0.0235438729198185,0.0186717870621731,0.048526863084922,0.0268362812581685,0.0294076063904991,0.0262141408872287,0.885714285714286,0.996460956409655,1
"cg23998435",0.94625776550636,0.936170212765957,0.96398219344395,0.948636156500228,0.935266351989211,0.942227685325265,0.930242665700833,0.948294375154869,0.885714285714286,0.996460956409655,1
"cg24000259",0.499379722566821,0.242560226735947,0.390186415256053,0.35707616122198,0.403473613894456,0.357045143638851,0.358264199106573,0.293899455449452,0.885714285714286,0.996460956409655,1
"cg24018765",0.151994933502217,0.139846743295019,0.101110038610039,0.0984667323111549,0.143767060964513,0.088490257057436,0.081008076737925,0.162695711368278,0.885714285714286,0.996460956409655,1
"cg24019521",0.0536938801914866,0.0514026268850332,0.043475493316359,0.0423966505426609,0.06977467944728,0.0508666591140818,0.0561161890449786,0.0449145477282201,0.885714285714286,0.996460956409655,1
"cg24025896",0.0577184526016562,0.0339462517680339,0.0415656390717007,0.0436599881877243,0.0787784477728068,0.0237099023709902,0.0271681789407048,0.0236511180392917,0.885714285714286,0.996460956409655,1
"cg24044288",0.0486593843098312,0.0426481527398959,0.0225207110110191,0.0227930991059061,0.0344405594405594,0.0247463499133878,0.0298462237709264,0.0293684554973822,0.885714285714286,0.996460956409655,1
"cg24044351",0.0633183086499249,0.0517719568567026,0.0339951301741899,0.0425801011804385,0.0911388641094261,0.0338714469644449,0.0421171737490571,0.0275502606105733,0.885714285714286,0.996460956409655,1
"cg24048372",0.0793389938829544,0.0667947391754101,0.0190816450814015,0.0293024812016835,0.0553984362002995,0.0324088936033609,0.0462200346695169,0.0155031648472617,0.885714285714286,0.996460956409655,1
"cg24057680",0.0518042157913541,0.0346834829008004,0.0172469115995508,0.027307172056109,0.0665255518596916,0.0307526633212778,0.0459334370025488,0.0332221390155899,0.885714285714286,0.996460956409655,1
"cg24059022",0.870655674802042,0.904202279202279,0.937556625213214,0.907924674444498,0.748243148278285,0.920794701986755,0.916748607014094,0.911498665972539,0.885714285714286,0.996460956409655,1
"cg24062754",0.0463834364076365,0.0470528712370352,0.0284167794316644,0.0369772757832459,0.0511460503883311,0.040395861448493,0.047253309926121,0.0293736100815419,0.885714285714286,0.996460956409655,1
"cg24072924",0.0669266770670827,0.0615443425076453,0.0217136150234742,0.0386071857393553,0.0730483271375465,0.0205227371966814,0.0377222622278846,0.0468338425877147,0.885714285714286,0.996460956409655,1
"cg24079969",0.285984848484849,0.261744966442953,0.29849012775842,0.298878205128205,0.318446601941748,0.272887323943662,0.193130265716137,0.349142280524723,0.885714285714286,0.996460956409655,1
"cg24082121",0.462025316455696,0.526416295353278,0.45615763546798,0.390276970753438,0.380952380952381,0.412191582002903,0.472505946551,0.269433465085639,0.885714285714286,0.996460956409655,1
"cg24095120",0.843073862223328,0.802218114602588,0.857209628417855,0.762902019446522,0.702356902356902,0.911823339978531,0.730341246290801,0.877209302325581,0.885714285714286,0.996460956409655,1
"cg24117063",0.866363412835014,0.868892708077584,0.895074374276298,0.895666020492938,0.817242189335213,0.869937198507327,0.858209548018111,0.884307300200255,0.885714285714286,0.996460956409655,1
"cg24130459",0.899024976626152,0.927146311970979,0.915150758234421,0.926424368062057,0.834376150165624,0.922167487684729,0.902606806661839,0.928951143363429,0.885714285714286,0.996460956409655,1
"cg24131141",0.948233597692862,0.92298338062424,0.955813722569755,0.946602267391158,0.819163926726163,0.961547406775719,0.958147616529425,0.926409903713893,0.885714285714286,0.996460956409655,1
"cg24133591",0.0595039351299785,0.0405251141552511,0.040752830766092,0.0437877234939073,0.0642900060084118,0.0308704061895551,0.039087057537242,0.0229956357030506,0.885714285714286,0.996460956409655,1
"cg24151027",0.0763562245217937,0.0901788027986525,0.0548822318774297,0.0821639749360162,0.08266291230893,0.0628465804066543,0.0655956112852665,0.0599968464206875,0.885714285714286,0.996460956409655,1
"cg24159723",0.153423236514523,0.178710178710179,0.0754753969809841,0.0944992187920909,0.105816190617138,0.0986299590935654,0.106117053238793,0.102129593559278,0.885714285714286,0.996460956409655,1
"cg24163568",0.845875196500581,0.747986191024166,0.826390878359021,0.789079656618087,0.906429324276847,0.760556875164951,0.78157805621402,0.745273218366923,0.885714285714286,0.996460956409655,1
"cg24531022",0.0477803530041006,0.0379514384819425,0.0303186022610483,0.0382796667417248,0.0506139562743336,0.0210882942681325,0.0295101916641314,0.0338314101402444,0.885714285714286,0.996460956409655,1
"cg24536250",0.615001641317431,0.618258353064983,0.764394471773249,0.682258522151514,0.743105543610358,0.608421461142913,0.614031581051369,0.750666785206259,0.885714285714286,0.996460956409655,1
"cg24546426",0.804408817635271,0.732606873428332,0.860652758595624,0.829071238494089,0.725153567490944,0.83238773539353,0.8576241302226,0.831127156036903,0.885714285714286,0.996460956409655,1
"cg24548517",0.832934326700247,0.795397225725095,0.749631354287932,0.704070616625389,0.837116535283503,0.795497481108312,0.769329746169143,0.822567171303873,0.885714285714286,0.996460956409655,1
"cg24579247",0.048433765253491,0.0310249307479224,0.0233995320093598,0.0177847113884555,0.061336032388664,0.0343487059324742,0.0267493129390637,0.0344890179705936,0.885714285714286,0.996460956409655,1
"cg24593552",0.910607866507747,0.891646650653856,0.956939602374446,0.930741190765492,0.921445639187575,0.924686192468619,0.923865176151762,0.926307602566595,0.885714285714286,0.996460956409655,1
"cg24613691",0.152641878669276,0.323211528564076,0.118609766827981,0.101669273168597,0.153875094055681,0.0649546044098573,0.13125,0.122933884297521,0.885714285714286,0.996460956409655,1
"cg24680863",0.0393378667605863,0.0292825768667643,0.0271941343838914,0.0337372665221942,0.0329436239854996,0.0411821207855835,0.0398060606060606,0.024677279569402,0.885714285714286,0.996460956409655,1
"cg24711224",0.15428466347922,0.149507119386637,0.115538512837613,0.153474903474903,0.147692825867295,0.171216003153331,0.135052921076756,0.107812873533788,0.885714285714286,0.996460956409655,1
"cg24718971",0.0355682358535426,0.0356421091309939,0.0179796546013721,0.0159087498123968,0.021333365822754,0.0226454293628809,0.0232709136562915,0.0186058956184199,0.885714285714286,0.996460956409655,1
"cg24728477",0.0468187274909964,0.0528992878942014,0.0360458562748899,0.0350818416770365,0.0396739130434783,0.0433003300330033,0.0554778554778555,0.0334010548083862,0.885714285714286,0.996460956409655,1
"cg24742349",0.0502108697382032,0.108727593300029,0.0610285185399433,0.0656607224508459,0.0433117697278413,0.0439209186693501,0.0562823867425991,0.0563847429519071,0.885714285714286,0.996460956409655,1
"cg24754987",0.0660377358490566,0.0521456659257993,0.0355075490839649,0.0289293661913789,0.0834101382488479,0.0375932111413628,0.0464352382068878,0.0503254378313091,0.885714285714286,0.996460956409655,1
"cg24761867",0.0441196746173997,0.0401778624741941,0.0285352356823788,0.0277755151910076,0.10604929051531,0.0288370080659838,0.0402370257096435,0.0419292604501608,0.885714285714286,0.996460956409655,1
"cg24767731",0.222866419294991,0.17710843373494,0.124412250603635,0.143976209472692,0.168436470157451,0.114488791689448,0.108681431641903,0.120055429579239,0.885714285714286,0.996460956409655,1
"cg24769403",0.0635029488410369,0.0451520912547528,0.0546322067594433,0.0538133007931666,0.087239291320924,0.0558751027115859,0.056584877315974,0.0367096194186395,0.885714285714286,0.996460956409655,1
"cg24772760",0.916004270969273,0.885753803596127,0.946791226645004,0.884706602402265,0.945966630950559,0.941462835431014,0.945891230330358,0.957627957627958,0.885714285714286,0.996460956409655,1
"cg24790878",0.778236635116909,0.765499835399978,0.8374995654139,0.792527731037525,0.883919426425401,0.764299552562388,0.742653108237075,0.853217379802923,0.885714285714286,0.996460956409655,1
"cg24799047",0.0420958533959082,0.0372902423865755,0.0236356648731745,0.0309822790752259,0.0314457973755763,0.0289993392555613,0.0280796490043874,0.0221155061291546,0.885714285714286,0.996460956409655,1
"cg24804948",0.0739224656874548,0.0870548332391181,0.0610745446196235,0.0676207857074248,0.163563160543533,0.0456733037652166,0.0553137468262604,0.0648041842071693,0.885714285714286,0.996460956409655,1
"cg24806126",0.173601843988839,0.21256038647343,0.093711784771835,0.0982270989134407,0.104221321249702,0.123354517398236,0.160405225538151,0.122394817991706,0.885714285714286,0.996460956409655,1
"cg24825262",0.0661845621757585,0.0692588092345079,0.0453454214413755,0.0385693093786056,0.149057091190907,0.0380760986066452,0.0498334919124643,0.0603607567091949,0.885714285714286,0.996460956409655,1
"cg24842753",0.842531984528414,0.743297500323792,0.805848235862736,0.801723543605653,0.788599123009462,0.86156681199155,0.787114633498919,0.840667678300455,0.885714285714286,0.996460956409655,1
"cg24884145",0.066079295154185,0.0779433681073025,0.0330220350363181,0.0421360193764177,0.0961752102840819,0.042679344052134,0.059826883910387,0.0431074495242516,0.885714285714286,0.996460956409655,1
"cg24886748",0.0795582600856435,0.0564940459706453,0.0396978021978022,0.0328850254223389,0.100580270793037,0.0350143403441683,0.0451903243952747,0.0416156670746634,0.885714285714286,0.996460956409655,1
"cg24904904",0.0601972729910067,0.023722337207451,0.0386890093642188,0.0205998951678378,0.0828632561758413,0.0251122095335492,0.0278394751653725,0.0273486325683716,0.885714285714286,0.996460956409655,1
"cg24907970",0.0284557547715442,0.0206422018348624,0.0197267843438219,0.027284034827268,0.0365748709122203,0.0189018411591677,0.0158410578160922,0.025670204395879,0.885714285714286,0.996460956409655,1
"cg24954453",0.974597104616225,0.975805336651459,0.971985038049787,0.970721062397162,0.929141185854826,0.958628307476025,0.958438796199361,0.97339340763576,0.885714285714286,0.996460956409655,1
"cg24954895",0.135348226018397,0.170232850849591,0.127184769038702,0.134449079255265,0.123506782749544,0.112955653587184,0.134629608875939,0.111893186270953,0.885714285714286,0.996460956409655,1
"cg24965308",0.0319336866422068,0.0348659838744825,0.036648157496214,0.0364741641337386,0.0319837308190054,0.0353829970354786,0.0431605314298784,0.0261742272179847,0.885714285714286,0.996460956409655,1
"cg24969605",0.0543941546580069,0.0401993355481728,0.0306406685236769,0.0316143865987847,0.0691933240611961,0.0313941141978732,0.0334692490655793,0.0183344644909351,0.885714285714286,0.996460956409655,1
"cg24976335",0.051687934097884,0.0475400773908237,0.0253914523983394,0.0295445622300746,0.0387273621816648,0.0194147173027749,0.0359248913718187,0.0229338670669669,0.885714285714286,0.996460956409655,1
"cg24993015",0.0740343347639485,0.0800755429650614,0.0443689955634994,0.0655150126329397,0.0399051206920608,0.0671908506075768,0.0506653339164116,0.0330193967933625,0.885714285714286,0.996460956409655,1
"cg25006092",0.536826906643565,0.403163171644426,0.436708537280572,0.404431880357469,0.452489096798109,0.443917467063468,0.438090168751027,0.442619031706479,0.885714285714286,0.996460956409655,1
"cg25010832",0.947170030155416,0.923225598625577,0.939385055154469,0.934540254168427,0.940272195190748,0.912847024342587,0.913828351012536,0.935559921414538,0.885714285714286,0.996460956409655,1
"cg25027798",0.285577772797808,0.298783454987835,0.282584269662921,0.297039320643977,0.256827731092437,0.178521261652407,0.244755244755245,0.145372587688407,0.885714285714286,0.996460956409655,1
"cg25070340",0.813974591651543,0.726899383983573,0.856684755796744,0.849639959894267,0.739164086687306,0.75372197309417,0.809063539851054,0.72548354258568,0.885714285714286,0.996460956409655,1
"cg25091837",0.0896155766350474,0.0760608486789432,0.0391293081109096,0.0396426158119979,0.20328343795268,0.0486645756106834,0.063566757058542,0.0403918004645057,0.885714285714286,0.996460956409655,1
"cg25108022",0.0562918252197874,0.078473878170388,0.0413181785688755,0.0366609291490554,0.0750466708151836,0.0299049893567312,0.0492895639392455,0.0418214154457596,0.885714285714286,0.996460956409655,1
"cg25109393",0.0997765216248192,0.0577567814690643,0.0396646369290548,0.05150955021565,0.0824726837299805,0.0305643066379263,0.0513325335433395,0.0322466335931963,0.885714285714286,0.996460956409655,1
"cg25113237",0.126684636118598,0.0821513002364066,0.141083790880878,0.149095649340068,0.303763440860215,0.0727203502760327,0.130283816425121,0.131326949384405,0.885714285714286,0.996460956409655,1
"cg25131453",0.0418227215980025,0.0414489724834552,0.0314108061749571,0.0352629781420765,0.0622698359558085,0.028358497870693,0.0324851109907959,0.0371172590331791,0.885714285714286,0.996460956409655,1
"cg25153741",0.420592020592021,0.569002123142251,0.481053149606299,0.624801501371445,0.504393673110721,0.171622867680959,0.536069153868371,0.380199818346957,0.885714285714286,0.996460956409655,1
"cg25224543",0.0671733771569433,0.0433383394121433,0.0340988657050833,0.0493927596025336,0.0976527952528593,0.0346336398694749,0.0438249553457515,0.0325704768367158,0.885714285714286,0.996460956409655,1
